VGNKennung;VAGKennung;Haltestellenname;Ort;longitude;latitude;GlobalID;Betriebszweig;Dataprovider
1333;FLATAU;Flataustraße;Nürnberg;110618741;492837621;de:9564:1333:0:2;B;VAG
1333;FLATAU;Flataustraße;Nürnberg;110623119;492838787;de:9564:1333:0:3;B;VAG
1334;BESS;Bessemerstraße;Nürnberg;110615059;492829706;de:9564:1334:0:1;B;VAG
1334;BESS;Bessemerstraße;Nürnberg;110613380;492826877;de:9564:1334:0:2;B;VAG
1334;BESS;Bessemerstraße;Nürnberg;110618338;492827824;de:9564:1334:0:3;B;VAG
1335;N-O;Nordostbahnhof;Nürnberg;110615986;492821356;de:9564:1335:13:6;B;VAG
1335;N-O;Nordostbahnhof;Nürnberg;110616302;492821699;de:9564:1335:13:7;B;VAG
1335;N-O;Nordostbahnhof;Nürnberg;110617339;492820518;de:9564:1335:13:8;B;VAG
1335;N-O;Nordostbahnhof;Nürnberg;110612268;492821025;de:9564:1335:3:9;B;VAG
1335;N-O;Nordostbahnhof;Nürnberg;110608175;492818087;de:9564:1335:3:10;B;VAG
1335;N-O;Nordostbahnhof;Nürnberg;110615986;492821356;de:9564:1335:13:11;B;VAG
1335;N-O;Nordostbahnhof;Nürnberg;110616524;492816140;de:9564:1335:23:12;B;VAG
1335;NO;Nordostbahnhof;Nürnberg;110615986;492820352;de:9564:1335:11:1;U;VAG
1335;NO;Nordostbahnhof;Nürnberg;110615904;492819009;de:9564:1335:11:2;U;VAG
1337;SENEFE;Senefelderstraße;Nürnberg;110559193;492807575;de:9564:1337:0:1;B;VAG
1337;SENEFE;Senefelderstraße;Nürnberg;110559723;492810013;de:9564:1337:0:2;B;VAG
1338;TAFELH;Tafelhalle;Nürnberg;110641994;492742282;de:9564:1338:13:1;B;VAG
1338;TAFELH;Tafelhalle;Nürnberg;110640392;492742033;de:9564:1338:13:2;B;VAG
1338;TAFELH;Tafelhalle;Nürnberg;110641994;492742282;de:9564:1338:12:11;T;VAG
1338;TAFELH;Tafelhalle;Nürnberg;110640392;492742033;de:9564:1338:12:12;T;VAG
1339;STPLWG;Steinplattenweg;Nürnberg;110716647;492809753;de:9564:1339:0:1;B;VAG
1339;STPLWG;Steinplattenweg;Nürnberg;110716086;492809490;de:9564:1339:0:2;B;VAG
1340;THUMEN;Thumenberger Weg;Nürnberg;110730504;492800328;de:9564:1340:13:1;B;VAG
1340;THUMEN;Thumenberger Weg;Nürnberg;110733240;492801380;de:9564:1340:13:2;B;VAG
1340;THUMEN;Thumenberger Weg;Nürnberg;110730781;492802182;de:9564:1340:13:3;B;VAG
1340;THUMEN;Thumenberger Weg;Nürnberg;110730662;492801650;de:9564:1340:13:4;B;VAG
1340;THUMEN;Thumenberger Weg;Nürnberg;110730504;492800328;de:9564:1340:12:11;T;VAG
1340;THUMEN;Thumenberger Weg;Nürnberg;110733240;492801380;de:9564:1340:12:12;T;VAG
1341;PLATNE;Platnersberg;Nürnberg;110752330;492811355;de:9564:1341:12:11;T;VAG
1341;PLATNE;Platnersberg;Nürnberg;110747197;492808392;de:9564:1341:12:12;T;VAG
1341;PLATNE;Platnersberg;Nürnberg;110752330;492811355;de:9564:1341:13:1;B;VAG
1341;PLATNE;Platnersberg;Nürnberg;110747197;492808392;de:9564:1341:13:2;B;VAG
1342;KLINGE;Klingenhof;Nürnberg;110651400;492838110;de:9564:1342:0:1;B;VAG
1342;KLINGE;Klingenhof;Nürnberg;110648876;492838769;de:9564:1342:0:2;B;VAG
1343;BENNOS;Bennostraße;Nürnberg;110700762;492840527;de:9564:1343:0:1;B;VAG
1343;BENNOS;Bennostraße;Nürnberg;110700130;492840362;de:9564:1343:0:2;B;VAG
1344;PAULMO;Paul-Moor-Schule;Nürnberg;110704897;492843928;de:9564:1344:0:1;B;VAG
1344;PAULMO;Paul-Moor-Schule;Nürnberg;110704267;492843705;de:9564:1344:0:2;B;VAG
1345;KLINGS;Klingenhofstraße;Nürnberg;110647781;492836819;de:9564:1345:0:1;B;VAG
1345;KLINGS;Klingenhofstraße;Nürnberg;110647551;492837108;de:9564:1345:0:2;B;VAG
1346;MARALB;Martin-Albert-Straße;Nürnberg;110739194;492754266;de:9564:1346:0:1;B;VAG
1346;MARALB;Martin-Albert-Straße;Nürnberg;110738841;492754219;de:9564:1346:0:2;B;VAG
1347;GEBERT;Gebertstraße;Nürnberg;110716737;492853364;de:9564:1347:0:1;B;VAG
1347;GEBERT;Gebertstraße;Nürnberg;110716384;492853590;de:9564:1347:0:2;B;VAG
1348;WEIH-S;Weiherhauser Straße;Nürnberg;110317997;492113109;de:9564:1348:0:1;B;VAG
1348;WEIH-S;Weiherhauser Straße;Nürnberg;110317746;492114317;de:9564:1348:0:2;B;VAG
1349;FUCHSW;Fuchsweg;Nürnberg;110649572;493006440;de:9564:1349:0:1;B;VAG
1350;TUCHER;Tucherhof;Nürnberg;110526846;492904642;de:9564:1350:0:1;B;VAG
1350;TUCHER;Tucherhof;Nürnberg;110525857;492905123;de:9564:1350:0:2;B;VAG
1351;EHEINC;Ernst-Heinkel-Weg;Nürnberg;110547871;492903008;de:9564:1351:0:1;B;VAG
1351;EHEINC;Ernst-Heinkel-Weg;Nürnberg;110548894;492903338;de:9564:1351:0:2;B;VAG
1353;HEROLD;Heroldsberger Weg;Nürnberg;110631669;492907114;de:9564:1353:0:1;B;VAG
1353;HEROLD;Heroldsberger Weg;Nürnberg;110631109;492907389;de:9564:1353:0:2;B;VAG
1354;HOFERS;Hofer Straße;Nürnberg;110646459;492914406;de:9564:1354:0:1;B;VAG
1354;HOFERS;Hofer Straße;Nürnberg;110649020;492916260;de:9564:1354:0:2;B;VAG
1356;THUI;Thuisbrunner Straße;Nürnberg;110700055;492919295;de:9564:1356:3:1;B;VAG
1356;THUI;Thuisbrunner Straße;Nürnberg;110659221;492919556;de:9564:1356:13:2;B;VAG
1358;WALDAR;Waldarbeitsschule;Nürnberg;110605119;493009237;de:9564:1358:0:1;B;VAG
1359;LOESCH;Loeschweg;Nürnberg;110611700;492935952;de:9564:1359:0:1;B;VAG
1360;Z-FELS;Zum Felsenkeller;Nürnberg;110606422;493001180;de:9564:1360:0:1;B;VAG
1361;OHRWAS;Ohrwaschelweg;Nürnberg;110610915;493020118;de:9564:1361:0:1;B;VAG
1362;NUSCHE;Nuschelbergweg;Nürnberg;110618300;493024774;de:9564:1362:0:1;B;VAG
1363;SDLW;Siedlungswerk;Nürnberg;110630838;493018965;de:9564:1363:0:1;B;VAG
1364;PAULUS;Paulusstein;Nürnberg;110637880;493010244;de:9564:1364:0:1;B;VAG
1365;H-LOEN;Hermann-Löns-Straße;Nürnberg;110637797;492959794;de:9564:1365:0:1;B;VAG
1366;BUBUEW;Buchenbühler Weg;Nürnberg;110634381;492934497;de:9564:1366:0:1;B;VAG
1367;SCHWEN;Schwendengarten;Nürnberg;110613679;492922852;de:9564:1367:0:1;B;VAG
1367;SCHWEN;Schwendengarten;Nürnberg;110613363;492921318;de:9564:1367:0:2;B;VAG
1368;SCHLEI;Schleifweg;Nürnberg;110455192;492815218;de:9564:1368:0:1;B;VAG
1368;SCHLEI;Schleifweg;Nürnberg;110455113;492814723;de:9564:1368:0:2;B;VAG
1369;KURZST;Kurzer Steig;Nürnberg;110510380;492824501;de:9564:1369:0:1;B;VAG
1369;KURZST;Kurzer Steig;Nürnberg;110509484;492825133;de:9564:1369:0:2;B;VAG
1370;GROSRH;Großreuth h._d.Veste;Nürnberg;110521113;492824199;de:9564:1370:0:1;B;VAG
1370;GROSRH;Großreuth h._d.Veste;Nürnberg;110521504;492824817;de:9564:1370:0:2;B;VAG
1371;STIR;Stirnerstraße;Nürnberg;110531072;492825545;de:9564:1371:0:1;B;VAG
1371;STIR;Stirnerstraße;Nürnberg;110533586;492826588;de:9564:1371:0:2;B;VAG
1372;NO-PAR;Nordostpark;Nürnberg;110739678;492919927;de:9564:1372:0:1;B;VAG
1372;NO-PAR;Nordostpark;Nürnberg;110739438;492919460;de:9564:1372:0:2;B;VAG
1373;NMEYER;Neumeyerstraße;Nürnberg;110723882;492903598;de:9564:1373:0:1;B;VAG
1373;NMEYER;Neumeyerstraße;Nürnberg;110723665;492903461;de:9564:1373:0:2;B;VAG
1374;SIEBOL;Sieboldstraße;Nürnberg;110722580;492856911;de:9564:1374:0:1;B;VAG
1374;SIEBOL;Sieboldstraße;Nürnberg;110722203;492856965;de:9564:1374:0:2;B;VAG
1374;SIEBOL;Sieboldstraße;Nürnberg;110721248;492855180;de:9564:1374:0:3;B;VAG
1374;SIEBOL;Sieboldstraße;Nürnberg;110721702;492855620;de:9564:1374:0:4;B;VAG
1375;SCHAFH;Schafhofstraße;Nürnberg;110704062;492851280;de:9564:1375:0:1;B;VAG
1375;SCHAFH;Schafhofstraße;Nürnberg;110702273;492851252;de:9564:1375:0:2;B;VAG
1376;HILTPO;Hiltpoltsteiner Str.;Nürnberg;110654756;492853148;de:9564:1376:0:1;B;VAG
1376;HILTPO;Hiltpoltsteiner Str.;Nürnberg;110654939;492853464;de:9564:1376:0:2;B;VAG
1380;NOPAMI;Nordostpark Mitte;Nürnberg;110728197;492911220;de:9564:1380:0:1;B;VAG
1380;NOPAMI;Nordostpark Mitte;Nürnberg;110727899;492911275;de:9564:1380:0:2;B;VAG
1382;C-V-LI;Carl-von-Linde-Str.;Nürnberg;110610389;492805138;de:9564:1382:0:1;B;VAG
1382;C-V-LI;Carl-von-Linde-Str.;Nürnberg;110610301;492802995;de:9564:1382:0:2;B;VAG
1383;THERES;Theresienkrankenhaus;Nürnberg;110632009;492810122;de:9564:1383:0:1;B;VAG
1383;THERES;Theresienkrankenhaus;Nürnberg;110632277;492810438;de:9564:1383:0:2;B;VAG
1384;TEUTOB;Teutoburger Straße;Nürnberg;110643311;492805536;de:9564:1384:0:1;B;VAG
1384;TEUTOB;Teutoburger Straße;Nürnberg;110640067;492805659;de:9564:1384:0:2;B;VAG
1384;TEUTOB;Teutoburger Straße;Nürnberg;110643311;492805536;de:9564:1384:0:3;B;VAG
1385;LEIPZI;Leipziger Straße;Nürnberg;110652811;492813226;de:9564:1385:0:1;B;VAG
1385;LEIPZI;Leipziger Straße;Nürnberg;110651276;492812498;de:9564:1385:0:2;B;VAG
1386;DRESDE;Dresdener Straße;Nürnberg;110700742;492820697;de:9564:1386:0:1;B;VAG
1386;DRESDE;Dresdener Straße;Nürnberg;110657751;492818652;de:9564:1386:0:2;B;VAG
1386;DRESDE;Dresdener Straße;Nürnberg;110700840;492819077;de:9564:1386:0:3;B;VAG
1387;SPITAL;Spitalhof;Nürnberg;110719264;492829060;de:9564:1387:0:1;B;VAG
1387;SPITAL;Spitalhof;Nürnberg;110720613;492829651;de:9564:1387:0:2;B;VAG
1388;HUBERT;Hubertusstraße;Nürnberg;110739334;492827550;de:9564:1388:0:1;B;VAG
1388;HUBERT;Hubertusstraße;Nürnberg;110739891;492827838;de:9564:1388:0:2;B;VAG
1389;TATTER;Tattersall;Nürnberg;110754338;492841392;de:9564:1389:0:1;B;VAG
1389;TATTER;Tattersall;Nürnberg;110753785;492841310;de:9564:1389:0:2;B;VAG
1390;M-MA;Martha-Maria- K H;Nürnberg;110806419;492856183;de:9564:1390:0:1;B;VAG
1390;M-MA;Martha-Maria- K H;Nürnberg;110806419;492856183;de:9564:1390:0:2;B;VAG
1391;FLUGHA;Flughafen;Nürnberg;110444140;492937876;de:9564:1391:3:6;B;VAG
1391;FLUGHA;Flughafen;Nürnberg;110447053;492937633;de:9564:1391:3:7;B;VAG
1391;FL;Flughafen;Nürnberg;110444140;492937876;de:9564:1391:11:1;U;VAG
1391;FL;Flughafen;Nürnberg;110444140;492937876;de:9564:1391:11:2;U;VAG
1392;WEIS;Weißer Weg;Nürnberg;110724600;492748564;de:9564:1392:0:1;B;VAG
1392;WEIS;Weißer Weg;Nürnberg;110725068;492748780;de:9564:1392:0:2;B;VAG
1393;DR-CAR;Dr.Carlo-Schmid-Str.;Nürnberg;110714160;492746368;de:9564:1393:0:1;B;VAG
1393;DR-CAR;Dr.Carlo-Schmid-Str.;Nürnberg;110713872;492746512;de:9564:1393:0:2;B;VAG
1396;CARGOZ;Cargo Zentrum;Nürnberg;110459223;492934401;de:9564:1396:0:1;B;VAG
1396;CARGOZ;Cargo Zentrum;Nürnberg;110458979;492932273;de:9564:1396:0:2;B;VAG
1397;NO-P-W;Nordostpark Wende;Nürnberg;110733058;492921479;de:9564:1397:0:1;B;VAG
1398;NO-P-O;Nordostpark Ost;Nürnberg;110738627;492913555;de:9564:1398:0:1;B;VAG
1398;NO-P-O;Nordostpark Ost;Nürnberg;110738892;492913816;de:9564:1398:0:2;B;VAG
1399;SIW-0;Sieboldstraße/Schl.;Nürnberg;110736321;492849882;de:9564:1399:0:1;B;VAG
1400;LUFTNO;Luftamt;Nürnberg;110416514;492937348;de:9564:1400:0:1;B;VAG
1400;LUFTNO;Luftamt;Nürnberg;110416449;492937046;de:9564:1400:0:2;B;VAG
1405;WALDHE;Waldherrenstraße;Nürnberg;110622078;493007225;de:9564:1405:0:1;B;VAG
1428;GOLDHA;Goldhammer;Nürnberg;110734143;492747862;de:9564:1428:0:1;B;VAG
1428;GOLDHA;Goldhammer;Nürnberg;110737618;492747463;de:9564:1428:0:2;B;VAG
1428;GOLDHA;Goldhammer;Nürnberg;110734392;492748790;de:9564:1428:0:3;B;VAG
1430;LECHNE;Lechnerstraße;Nürnberg;110728925;492727564;de:9564:1430:12:11;T;VAG
1430;LECHNE;Lechnerstraße;Nürnberg;110729636;492727633;de:9564:1430:12:12;T;VAG
1430;LECHNE;Lechnerstraße;Nürnberg;110728623;492727660;de:9564:1430:13:1;B;VAG
1430;LECHNE;Lechnerstraße;Nürnberg;110729944;492727605;de:9564:1430:13:2;B;VAG
1431;MOEG;Mögeldorf;Nürnberg;110754444;492736051;de:9564:1431:3:C;B;VAG
1431;MOEG;Mögeldorf;Nürnberg;110753318;492734540;de:9564:1431:3:D;B;VAG
1431;MOEG;Mögeldorf;Nürnberg;110753198;492734431;de:9564:1431:3:B;B;VAG
1431;MOEG;Mögeldorf;Nürnberg;110753898;492736422;de:9564:1431:3:A;B;VAG
1431;MOEG;Mögeldorf;Nürnberg;110753785;492732623;de:9564:1431:3:5;B;VAG
1431;MOEG;Mögeldorf;Nürnberg;110754231;492734560;de:9564:1431:1:N;T;VAG
1431;MOEG;Mögeldorf;Nürnberg;110754242;492734254;de:9564:1431:1:S;T;VAG
1431;MOEG;Mögeldorf;Nürnberg;110753785;492732623;de:9564:1431:1:13;T;VAG
1432;BALNEU;Balth.-Neumann-Str.;Nürnberg;110800287;492723445;de:9564:1432:13:1;B;VAG
1432;BALNEU;Balth.-Neumann-Str.;Nürnberg;110759518;492723156;de:9564:1432:13:2;B;VAG
1432;BALNEU;Balth.- Neumann-Str.;Nürnberg;110759948;492723417;de:9564:1432:12:11;T;VAG
1432;BALNEU;Balth.- Neumann-Str.;Nürnberg;110759827;492723307;de:9564:1432:12:12;T;VAG
1433;SIED;Siedlerstraße;Nürnberg;110807150;492714491;de:9564:1433:1:1;B;VAG
1433;SIED;Siedlerstraße;Nürnberg;110806989;492714408;de:9564:1433:1:2;B;VAG
1433;SIED;Siedlerstr.;Nürnberg;110807078;492714559;de:9564:1433:11:11;T;VAG
1433;SIED;Siedlerstr.;Nürnberg;110806938;492714449;de:9564:1433:11:12;T;VAG
1434;TIER;Tiergarten;Nürnberg;110814965;492702337;de:9564:1434:11:11;T;VAG
1434;TIER;Tiergarten;Nürnberg;110815854;492659673;de:9564:1434:1:1;B;VAG
1434;TIER;Tiergarten;Nürnberg;110816451;492700840;de:9564:1434:1:2;B;VAG
1434;TIER;Tiergarten;Nürnberg;110815497;492659192;de:9564:1434:1:3;B;VAG
1435;AKADEM;Akademie d. B.Künste;Nürnberg;110810738;492648302;de:9564:1435:0:1;B;VAG
1435;AKADEM;Akademie d. B.Künste;Nürnberg;110810079;492649139;de:9564:1435:0:2;B;VAG
1436;WOHNST;Wohnstift am Tierg.;Nürnberg;110755557;492644621;de:9564:1436:0:1;B;VAG
1436;WOHNST;Wohnstift am Tierg.;Nürnberg;110755000;492645651;de:9564:1436:0:2;B;VAG
1438;MOEGHA;Mögeldorfer Hauptstr;Nürnberg;110748075;492735694;de:9564:1438:0:1;B;VAG
1445;ZABO-O;Zerzabelshof Ost;Nürnberg;110828560;492542301;de:9564:1445:0:1;B;VAG
1446;W-REGE;Wohnanl Regensb Str;Nürnberg;110819678;492545364;de:9564:1446:0:1;B;VAG
1446;W-REGE;Wohnanl Regensb Str;Nürnberg;110819218;492546256;de:9564:1446:0:2;B;VAG
1448;AU-MEI;August-Meier-Heim;Nürnberg;110808960;492548742;de:9564:1448:0:1;B;VAG
1448;AU-MEI;August-Meier-Heim;Nürnberg;110809664;492549127;de:9564:1448:0:2;B;VAG
1449;REGENS;Regensburger Str.;Nürnberg;110746579;492558740;de:9564:1449:0:1;B;VAG
1449;REGENS;Regensburger Str.;Nürnberg;110751402;492557929;de:9564:1449:0:2;B;VAG
1451;H-KALB;Hans-Kalb-Straße;Nürnberg;110755323;492555760;de:9564:1451:0:1;B;VAG
1451;H-KALB;Hans-Kalb-Straße;Nürnberg;110755611;492557298;de:9564:1451:0:2;B;VAG
1452;SPORTF;Sportanlage  F C N;Nürnberg;110758001;492604013;de:9564:1452:0:1;B;VAG
1452;SPORTF;Sportanlage  F C N;Nürnberg;110758955;492603958;de:9564:1452:0:2;B;VAG
1453;VALZNE;Valznerweiher;Nürnberg;110752518;492616510;de:9564:1453:0:1;B;VAG
1453;VALZNE;Valznerweiher;Nürnberg;110752041;492617279;de:9564:1453:0:2;B;VAG
1454;AYRERS;Ayrerstraße;Nürnberg;110738943;492621619;de:9564:1454:0:1;B;VAG
1454;AYRERS;Ayrerstraße;Nürnberg;110736931;492623157;de:9564:1454:0:2;B;VAG
1454;AYRERS;Ayrerstraße;Nürnberg;110737178;492622992;de:9564:1454:0:3;B;VAG
1454;AYRERS;Ayrerstraße;Nürnberg;110738651;492621811;de:9564:1454:0:4;B;VAG
1455;WALDLU;Waldlust;Nürnberg;110712497;492613764;de:9564:1455:0:1;B;VAG
1455;WALDLU;Waldlust;Nürnberg;110712216;492613750;de:9564:1455:0:2;B;VAG
1456;SCHEDE;Schedelstraße;Nürnberg;110719271;492622429;de:9564:1456:0:1;B;VAG
1456;SCHEDE;Schedelstraße;Nürnberg;110717915;492621948;de:9564:1456:0:2;B;VAG
1457;ZABM;Zerzabelshof Mitte;Nürnberg;110726206;492632303;de:9564:1457:0:1;B;VAG
1457;ZABM;Zerzabelshof Mitte;Nürnberg;110726061;492633168;de:9564:1457:0:2;B;VAG
1457;ZABM;Zerzabelshof Mitte;Nürnberg;110726058;492629364;de:9564:1457:0:3;B;VAG
1457;ZABM;Zerzabelshof Mitte;Nürnberg;110726422;492629914;de:9564:1457:0:4;B;VAG
1458;BING;Bingstraße;Nürnberg;110739640;492641202;de:9564:1458:0:1;B;VAG
1458;BING;Bingstraße;Nürnberg;110741738;492644031;de:9564:1458:0:2;B;VAG
1458;BING;Bingstraße;Nürnberg;110743231;492642919;de:9564:1458:0:3;B;VAG
1459;FALLRO;Fallrohrstraße;Nürnberg;110747454;492657915;de:9564:1459:0:1;B;VAG
1459;FALLRO;Fallrohrstraße;Nürnberg;110748484;492656652;de:9564:1459:0:2;B;VAG
1460;ECKENS;Eckenstraße;Nürnberg;110732633;492655320;de:9564:1460:0:1;B;VAG
1460;ECKENS;Eckenstraße;Nürnberg;110734971;492655237;de:9564:1460:0:2;B;VAG
1462;BEGURI;Ben-Gurion-Ring;Nürnberg;110712608;492625836;de:9564:1462:0:1;B;VAG
1462;BEGURI;Ben-Gurion-Ring;Nürnberg;110710956;492625497;de:9564:1462:0:2;B;VAG
1463;ZIEGEN;Ziegenstraße;Nürnberg;110755958;492740803;de:9564:1463:0:1;B;VAG
1464;WALDST;Waldstraße;Nürnberg;110814899;492742712;de:9564:1464:0:1;B;VAG
1464;WALDST;Waldstraße;Nürnberg;110810913;492742478;de:9564:1464:0:2;B;VAG
1465;PRUTZS;Prutzstraße;Nürnberg;110826730;492745541;de:9564:1465:0:1;B;VAG
1465;PRUTZS;Prutzstraße;Nürnberg;110826524;492746406;de:9564:1465:0:2;B;VAG
1466;HUETTE;Hüttenbacher Straße;Nürnberg;110850989;492750512;de:9564:1466:0:1;B;VAG
1466;HUETTE;Hüttenbacher Straße;Nürnberg;110850794;492750979;de:9564:1466:0:2;B;VAG
1467;HAPPUR;Happurger Straße;Nürnberg;110909398;492754577;de:9564:1467:0:1;B;VAG
1467;HAPPUR;Happurger Straße;Nürnberg;110906947;492754522;de:9564:1467:0:2;B;VAG
1468;GRUENR;Grünreuther Straße;Nürnberg;110930410;492758573;de:9564:1468:0:1;B;VAG
1468;GRUENR;Grünreuther Straße;Nürnberg;110927639;492758601;de:9564:1468:0:2;B;VAG
1469;BRAN;Brandstraße;Nürnberg;110946536;492758449;de:9564:1469:0:1;B;VAG
1469;BRAN;Brandstraße;Nürnberg;110941527;492800015;de:9564:1469:0:2;B;VAG
1470;HAMMER;Hammer;Nürnberg;111003599;492802775;de:9564:1470:0:1;B;VAG
1470;HAMMER;Hammer;Nürnberg;111002404;492802967;de:9564:1470:0:2;B;VAG
1471;HENF;Henfenfelder Str;Nürnberg;111030920;492805247;de:9564:1471:0:1;B;VAG
1471;HENF;Henfenfelder Str;Nürnberg;111027631;492808433;de:9564:1471:0:2;B;VAG
1472;HENF-W;Henfenfelder Str./W;Nürnberg;111030951;492805151;de:9564:1472:0:1;B;VAG
1473;FREILA;Freilandsiedlung;Nürnberg;111051118;492809285;de:9564:1473:0:1;B;VAG
1473;FREILA;Freilandsiedlung;Nürnberg;111050984;492809765;de:9564:1473:0:2;B;VAG
1498;HERZST;Herzogstandstr.;Nürnberg;110658180;492443580;de:9564:1498:0:1;B;VAG
1498;HERZST;Herzogstandstr.;Nürnberg;110659015;492443992;de:9564:1498:0:2;B;VAG
1499;UNTERS;Untersbergstraße;Nürnberg;110718948;492431964;de:9564:1499:0:1;B;VAG
1499;UNTERS;Untersbergstraße;Nürnberg;110717781;492432758;de:9564:1499:0:2;B;VAG
1502;ME;Messe;Nürnberg;110649312;492457286;de:9564:1502:11:1;U;VAG
1502;ME;Messe;Nürnberg;110652275;492457117;de:9564:1502:11:2;U;VAG
1503;LN;Langwasser Nord;Nürnberg;110717238;492444614;de:9564:1503:11:1;U;VAG
1503;LN;Langwasser Nord;Nürnberg;110717238;492444614;de:9564:1503:11:2;U;VAG
1503;LN;Langwasser Nord;Nürnberg;110710351;492437958;de:9564:1503:16:6;B;VAG
1503;LN;Langwasser Nord;Nürnberg;110710596;492438192;de:9564:1503:16:7;B;VAG
1504;SCHARF;Scharfreiterring;Nürnberg;110735288;492429617;de:9564:1504:3:6;B;VAG
1504;SCHARF;Scharfreiterring;Nürnberg;110737880;492430614;de:9564:1504:3:7;B;VAG
1504;SR;Scharfreiterring;Nürnberg;110735824;492431248;de:9564:1504:11:1;U;VAG
1504;SR;Scharfreiterring;Nürnberg;110734975;492430607;de:9564:1504:11:2;U;VAG
1504;SR;Scharfreiterring;Nürnberg;110735612;492431035;de:9564:1504:11:3;U;VAG
1504;SR;Scharfreiterring;Nürnberg;110735320;492430805;de:9564:1504:11:4;U;VAG
1506;GE;Gemeinschaftshaus;Nürnberg;110809474;492405428;de:9564:1506:11:1;U;VAG
1506;GE;Gemeinschaftshaus;Nürnberg;110809474;492405428;de:9564:1506:11:2;U;VAG
1506;GEMEIN;Gemeinschaftshaus;Nürnberg;110808692;492400431;de:9564:1506:3:3;B;VAG
1506;GEMEIN;Gemeinschaftshaus;Nürnberg;110812438;492409151;de:9564:1506:3:4;B;VAG
1507;LWSU;Langwasser Süd;Nürnberg;110828677;492353496;de:9564:1507:3:6;B;VAG
1507;LWSU;Langwasser Süd;Nürnberg;110829041;492353619;de:9564:1507:3:7;B;VAG
1507;LS;Langwasser Süd;Nürnberg;110828677;492353496;de:9564:1507:11:1;U;VAG
1507;LS;Langwasser Süd;Nürnberg;110828677;492353496;de:9564:1507:11:2;U;VAG
1510;DUTZ-B;Dutzendteich Bf.;Nürnberg;110704225;492615406;de:9564:1510:3:1;B;VAG
1510;DUTZ-B;Dutzendteich Bf.;Nürnberg;110702676;492615803;de:9564:1510:3:2;B;VAG
1510;DUTZ-B;Dutzendteich Bf.;Nürnberg;110705387;492615892;de:9564:1510:16:3;B;VAG
1510;DUTZ-B;Dutzendteich Bf.;Nürnberg;110705889;492616505;de:9564:1510:16:4;B;VAG
1510;DUTZ-B;Dutzendteich Bf.;Nürnberg;110702636;492617674;de:9564:1510:3:5;B;VAG
1510;DUTZ-B;Dutzendteich Bf.;Nürnberg;110705624;492617656;de:9564:1510:3:6;B;VAG
1511;DUT-BW;Dutzendteich Bf./W;Nürnberg;110702629;492617642;de:9564:1511:0:1;B;VAG
1550;BA;Bauernfeindstraße;Nürnberg;110628462;492503698;de:9564:1550:11:1;U;VAG
1550;BA;Bauernfeindstraße;Nürnberg;110628462;492503698;de:9564:1550:11:2;U;VAG
1550;BAUERN;Bauernfeindstraße;Nürnberg;110628462;492503698;de:9564:1550:3:6;B;VAG
1550;BAUERN;Bauernfeindstraße;Nürnberg;110628754;492505113;de:9564:1550:3:7;B;VAG
1551;NEUSEL;Neuselsbrunn;Nürnberg;110643980;492452794;de:9564:1551:0:1;B;VAG
1551;NEUSEL;Neuselsbrunn;Nürnberg;110645491;492452506;de:9564:1551:0:2;B;VAG
1552;NOETTE;Nötteleinweg;Nürnberg;110711261;492403823;de:9564:1552:0:1;B;VAG
1552;NOETTE;Nötteleinweg;Nürnberg;110711312;492401954;de:9564:1552:0:2;B;VAG
1553;NEULAN;Neulandsiedlung;Nürnberg;110722371;492354567;de:9564:1553:0:1;B;VAG
1553;NEULAN;Neulandsiedlung;Nürnberg;110726792;492353779;de:9564:1553:0:2;B;VAG
1553;NEULAN;Neulandsiedlung;Nürnberg;110722371;492354567;de:9564:1553:0:3;B;VAG
1554;WERKVO;Werkvolksiedlung;Nürnberg;110735901;492400582;de:9564:1554:0:1;B;VAG
1554;WERKVO;Werkvolksiedlung;Nürnberg;110736058;492359802;de:9564:1554:0:2;B;VAG
1555;AM-ZOL;Am Zollhaus;Nürnberg;110741491;492336196;de:9564:1555:0:1;B;VAG
1555;AM-ZOL;Am Zollhaus;Nürnberg;110739280;492337885;de:9564:1555:0:2;B;VAG
